ID,Descripción,Fecha de Verificacion,Próxima Verificacion,Calendario de Verificacion,Estado,"Método de Verificacion calibracion",Error de equipo,,Resolucion,,N° de Serie,"ID de equipo con el que se verifica / Calibra  ",Usuario,Responsable,Ubicación,Formato,Verificacion de Etiquta (ID y Fecha),Status,Prove-Calibracion,Verifico,Fuera de Calibración,,% de Gages Calibrados,Numero de folio,,,Calibración Aceptada,Calibración Pendiente,En Proceso de Calibración,,Buscar,44384.34421,>=,44377.34421,44364.34421,>=44364.3442065972,44384.34421,>=44377.3442065972
INT283,Pressure Gage,44337,44702,44682,Activo,EXTERNO,N/A,N/A,0,5000psi,,CERTIFICADO,Personal de Procesos,Marcelo Cortes,MILES 2,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT282,Pressure Gage,44337,44702,44682,Activo,EXTERNO,N/A,N/A,0,5000psi,,CERTIFICADO,Personal de Procesos,Marcelo Cortes, Yuh-dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT281,Pressure Gage,44337,44702,44682,Activo,EXTERNO,N/A,N/A,0,5000psi,,CERTIFICADO,Personal de Procesos,Marcelo Cortes, Yuh-dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT280,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5°,5°,N/A,N/A,,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40850,41215,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT279,IDMS-6225 Keyence,44341,44706,44686,Activo,EXTERNO,N/A,N/A,,,91510028,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,IDMS-6225 Keyence,#VALUE!,#VALUE!,R&R Actualizado,,44334,,,,,,,
INT278,Indicador digital,44375,44740,44720,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U11,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,31 de octubre del 2011,30 de octubre del 2012,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT277,Indicador digital,44375,44740,44720,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U10,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,27 de octubre del 2011,26 de octubre del 2012,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT276,Indicador digital,44375,44740,44720,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U09,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,11 de julio del 2019,10 de julio del 2020,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT275,Indicador digital,44375,44740,44720,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U08,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,11 de julio del 2019,10 de julio del 2020,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT274,LASER (VISION),44375,44740,44720,Activo,INTERNO,N/A,N/A,GO,NO GO,3B410046,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,11 de julio del 2019,10 de julio del 2020,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT272,BASCULA TORREY,44376,44741,44721,Activo,INTERNO,.1GR,.1GR,0,20KG,,INT088,Personal de Producción,Francisco Martínez,Linea Hit-10001-000 EGEL 3,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BASCULA TORREY,#VALUE!,#VALUE!,R&R Actualizado,,44369,,,,,,,
INT271,Micrómetro digital,44301,44666,44646,Activo,INTERNO,NA,NA,0,"1""",55023484,INT062,Pedro Esparza,Pedro Esparza,Estampados ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,25 de junio del 2011,25 de junio del 2011,R&R Actualizado,365,,4 de mayo del 2020,,,,,,
INT270,JGO DE PIN GAGES,44330,45060,45040,Activo,INTERNO,NA,NA,"0.011""",".060""",101200200,INT088,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,JGO DE PIN GAGES,#VALUE!,#VALUE!,R&R Actualizado,,44323,,,,,,,
INT269,Calibrador digital,44299,44664,44644,Activo,INTERNO,NA,NA,0,"8""",12622957,INT062,Leonardo Flores,Leonardo Flores,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,,13 de abril del 2019,12 de abril del 2020,R&R Actualizado,365,,5 de abril del 2020,,,,,,
INT268,Micrómetro digital,44299,44664,44644,Activo,INTERNO,NA,NA,0,"1""",45074129,INT062,Leonardo Flores,Leonardo Flores,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,13 de abril del 2019,12 de abril del 2020,R&R Actualizado,365,,5 de abril del 2020,,,,,,
INT267,Calibrador digital,44301,44666,44646,Activo,INTERNO,"0.0005""","0.0005""",0,"6""",14487806,INT062,Pedro Esparza,Pedro Esparza,Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,,13 de abril del 2019,12 de abril del 2020,R&R Actualizado,365,,5 de abril del 2020,,,,,,
INT265,BASCULA TORREY,44232,44597,44577,Activo,INTERNO,NA,NA,2gm,20 kg,J14-002927,INT088,Personal de Producción,Francisco Martínez,HEL-6151-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,44232,44597,R&R Actualizado,365,,44590,,,,,,
INT262,Cámara de visión,44123,44488,44468,Activo,INTERNO,N/A,N/A,GO,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,COT-3266-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44116,,,,,,,
INT257,Cámara de visión,44123,44488,44468,Activo,INTERNO,N/A,N/A,GO,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Linea HEL-6798 10R/6725GF9,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40843,41208,R&R Pendiente,R&R Actualizado,,44116,,,,,,,
INT255,Indicador Análogo,44132,44497,44477,Activo,INTERNO,"0.0005""","0.0005""",".0""","1""",5504,INT062,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,0,,,22 de julio del 2014,22 de julio del 2014,R&R Actualizado,365,,1 de noviembre del 2019,,,,,,
INT254,VERIFICADOR DE PINES,44111,44476,44456,Activo,INTERNO,NA,NA,GO ,NO GO,N/A,SENSATA,Producción / Automatización,Francisco Rodríguez,LINEA SENSATA,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT253,Pressure Gage,43956,44321,44301,Baja,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yuh-dak 4,N/A,,Baja,,FLOME,0,1,365,,,,,0 de enero del 1900,R&R Actualizado,365,,5 de mayo del 2020,,,,,,
INT252,Pressure Gage,44337,44702,44682,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 6,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT251,Pressure Gage,44337,44702,44682,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 6,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT250,Pressure Gage,44337,44702,44682,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 8,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,42025,42390,No aplica estudio R&R,R&R Actualizado,,44330,,,,,,,
INT249,Pressure Gage,44337,44702,44682,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 3,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,42025,42390,No aplica estudio R&R,R&R Actualizado,,44330,,,,,,,
INT248,Pressure Gage,43956,44321,44301,Baja,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yudak 8,N/A,,Baja,,FLOME,0,1,365,,,42025,42390,No aplica estudio R&R,R&R Actualizado,,43949,,,,,,,
INT247,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5°,5°,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yudak 6,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT246,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5°,5°,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh dak 4,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,1 de julio del 2014,1 de julio del 2015,R&R Actualizado,365,,4 de septiembre del 2019,,,,,,
INT245,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5°,5°,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yudak 5,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41688,42053,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT244,BASCULA TORREY QC-20,44063,44428,44408,Activo,INTERNO,NA,NA,2gm,20 kg,A14-2530,INT088,Personal de Producción,Francisco Martínez,Linea SEM-2920-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41677,42042,R&R Pendiente,R&R Actualizado,,44056,,,,,,,
INT243,BASCULA TORREY QC-20,44204,44569,44549,Reparacion,INTERNO,NA,NA,2gm,20 kg,A14-2520,INT088,Personal de Producción,Francisco Martínez,Cold Forging,N/A,OK,Reparacion,,FLOME,0,1,365,,,41666,42031,R&R Pendiente,R&R Actualizado,,44197,,,,,,,
INT242,SENSOR DE POSICION,44069,44434,44414,Activo,INTERNO,.02 mm,.02 mm,0,50.8 mm,,INT062,Producción / Automatización,Francisco Rodríguez,VALEO,N/A,,Calibración Aceptada,,,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,44062,,,,,,,
INT240,Cámara de visión,44352,44717,44697,Activo,INTERNO,N/A,N/A,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Yuh-Dak 4 rotary,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,30 de marzo del 2015,30 de marzo del 2015,R&R Actualizado,365,,9 de junio del 2020,,,,,,
INT239,Cámara de visión,44352,44717,44697,Activo,INTERNO,N/A,N/A,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Yuh-Dak 4 rotary,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,6 de septiembre del 2014,6 de septiembre del 2014,R&R Actualizado,365,,9 de junio del 2020,,,,,,
INT238,HYPOT III AC,43664,44029,44009,Baja,EXTERNO,N/A,N/A,GO,NO GO,,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,SOG-8423-000,N/A,,Baja,,,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,43657,,,,,,,
INT237,INDICADOR,44356,44721,44701,Activo,INTERNO,N/A,N/A,0,".0005""",513-424,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44349,,,,,,,
INT236,BASCULA AWS-600,44356,44721,44701,Activo,INTERNO,0.1,0.1,600g,.1g,00-22117,INT088,Nicolas Frias,Nicolas Frias,Logistica,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44349,,,,,,,
INT235,BASCULA (PATIN),44370,44735,44715,Activo,EXTERNO,N/A,N/A,200 Kg,2000 Kg,21309616-134202,CERTIFICADO,Luis Cruz,Luis Cruz,Almacen,N/A,OK,Calibración Aceptada,,,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT234,Micrómetro digital,44352,44717,44697,Activo,INTERNO,N/A,N/A,0,"1""",5051942,INT066,Personal Calidad,Aracely Lemus, Calidad Incoming,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41614,41979,R&R Pendiente,R&R Actualizado,,44345,,,,,,,
INT233,Pistola de Temperatura,44222,44587,44567,Activo,EXTERNO,NA,NA,1°C,200°C,C0611096207,VER CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,7 de octubre del 2013,7 de octubre del 2014,R&R Actualizado,365,,21 de enero del 2020,,,,,,
INT231,Cámara de visión,44326,44691,44671,Activo,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,YUDAK 2 cot-5552,N/A,OK,Calibración Aceptada,,FLOME,1,365,365,,,41554,41919,R&R Pendiente,#VALUE!,,44319,,,,,,,
INT228,Cámara de visión,43804,44169,44149,Baja,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,,N/A,,Baja,,,,,365,,,,,,,,,,,,,,,
INT225,MICROMETRO,44132,44497,44477,Activo,INTERNO,".0005""",".0005""","0""","1""",103-260-99,INT062,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44125,,,,,,,
INT224,RUGOSIMETRO,43903,44268,44248,Reparacion,EXTERNO,NA,NA,Ra,Rz,,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Reparacion,,FLOME,0,1,365,365,,,13 de agosto del 2013,13 de agosto del 2014,R&R Actualizado,730,,12 de marzo del 2020,,,,,,
INT223,Dinamómetro( Prueba de tension),44056,44421,44401,Baja,EXTERNO,NA,NA,0,25N,,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,365,,41500,41865,R&R Pendiente,R&R Actualizado,,44049,,,,,,,
INT222,Indicador Digital,44356,44721,44701,Activo,INTERNO,NA,NA,12.7,0.001,13023881,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,41500,41865,R&R Pendiente,R&R Actualizado,,,,,,,,,
INT221,Indicador Digital,44356,44721,44701,Activo,INTERNO,NA,NA,12.7,0.001,1302089,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,41500,41865,R&R Pendiente,R&R Actualizado,,,,,,,,,
INT220,Indicador,44246,44611,44591,Activo,INTERNO,0.01mm,0.01mm,0,12.70mm,13012737,INT062,Hector Arnot,Hector Arnot,Facilities,N/A,,Calibración Aceptada,,,0,1,365,,,41383,41748,R&R Pendiente,R&R Actualizado,,44239,,,,,,,
INT219,Indicador BG,44292,44657,44637,Activo,EXTERNO,0.0001,0.0001,0,".050""",PSH520,INT062,Marcelo Cortes,Marcelo Cortes,Mantenimiento,N/A,OK,Calibración Aceptada,,,0,1,365,,,41475,41840,R&R Pendiente,R&R Actualizado,,44285,,,,,,,
INT218,INDICADOR BG,44341,44706,44686,Activo,EXTERNO,"0.0002""","0.0002""",0,".050""",SED 674,INT062,Jorge Torres,Jorge Torres,Mantenimiento,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,15 de febrero del 2013,15 de febrero del 2014,R&R Actualizado,365,,12 de febrero del 2020,,,,,,
INT213,JUEGO DE PESAS 5$10$20 kg,44376,44741,44721,Activo,EXTERNO,NA,NA,0,20kg,,VER CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,en/Regreso,FLOME,0,1,365,,,41313,41678,R&R Pendiente,R&R Actualizado,,44369,,,,,,,
INT212,HYPOT ULTRA III$ AC Hipot,44147,44512,44492,Activo,EXTERNO,GO,NO GO,NA,NA,9380902,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,TRW-5873-000 LINEA,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41147,41512,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT211,Calibrador digital,43415,43780,43760,Baja,INTERNO,0.0001,0.0001,0,"6""",,INT062,Marcelo Cortes,Marcelo Cortes,Mantenimiento,N/A,,Baja,,,0,1,365,,,41092,41457,R&R Pendiente,R&R Actualizado,,43408,,,,,,,
INT207,VISION ENGINEERING,44056,44421,44401,Activo,EXTERNO,NA,NA,O,150mm,100754,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,en/PR,FLOME,0,1,365,,,41064,41429,R&R Pendiente,R&R Actualizado,,44049,,,,,,,
INT206,CMM,44099,44464,44444,Activo,EXTERNO,NA,NA,0,"40""",0609-7011,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41061,41426,R&R Pendiente,R&R Actualizado,,44092,,,,,,,
INT205,INDICADOR DIGITAL,44324,44689,44669,Activo,INTERNO,".0005""",".0005""",0,".500""",12192687,INT062,Personal de Producción,Francisco Martínez,Sensata 3404 altura,N/A,,Calibración Aceptada,,,0,1,365,,,40946,41311,R&R Pendiente,R&R Actualizado,,44317,,,,,,,
INT204,INDICADOR DIGITAL,44327,44692,44672,Activo,INTERNO,".0005""",".0005""",0,"2""",12054860,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,44320,,,,,,,
INT203,INDICADOR DIGITAL,44310,44675,44655,Activo,INTERNO,0.0001,0.0001,0,0.5,13016755,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,44303,,,,,,,
INT202,"CALIBRADOR DE ALTURAS 18""",44334,44699,44679,Activo,EXTERNO,0.0001,0.0001,0,18,3006162,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41012,41377,R&R Pendiente,R&R Actualizado,,44327,,,,,,,
INT201,"CALIBRADOR DIG. 0-6""",44301,44666,44646,Activo,INTERNO,0.0005,0.0005,0,"6""",12558960,INT062 y INT143,Pedro Esparza,Pedro Esparza,Set-up estampados,N/A,,Calibración Aceptada,,,0,1,365,,,41012,41377,R&R Pendiente,R&R Actualizado,,44294,,,,,,,
INT199,Báscula TORREY QC 5,43840,44205,44185,Baja,INTERNO,1 gr,1 gr,0,5 KG,D05-01258,INT088, ,KARLA RAMOS,Control de produccion,N/A,,Baja,,,0,1,365,,,41628,41993,R&R Pendiente,R&R Actualizado,,43833,,,,,,,
INT198,Hypot ULTRA III,44147,44512,44492,Activo,EXTERNO,NA,NA,NA,NA,9381144,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Linea SEM-2881/82,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40963,41328,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT197,Mesa de Granito,44147,44877,44857,Activo,EXTERNO,NA,NA,"18""","24""",4770,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,40949,41679,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT196,Calibrador Digital,44264,44629,44609,Activo,INTERNO,0.0005,0.0005,0,"6""",12153299,INT066,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,4 de noviembre del 2011,4 de noviembre del 2011,R&R Actualizado,365,,8 de noviembre del 2019,,,,,,
INT195,Calibrador Digital,44134,44499,44479,Activo,INTERNO,0.0005,0.0005,0,"6""",12153318,INT066,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,0,,,4 de noviembre del 2011,4 de noviembre del 2011,R&R Actualizado,365,,8 de noviembre del 2019,,,,,,
INT194,Micrómetro digital,43774,44139,44119,Baja,INTERNO,0.0005,0.0005,0,"1""",15176834,INT066,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,,,40851,40851,R&R Pendiente,R&R Actualizado,,43773,,,,,,,
INT193,Micrometro  digital,44134,44499,44479,Activo,INTERNO,0.0005,0.0005,0,"1""",15176807,INT066,Antonio Valdez,Antonio Valdez,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44127,,,,,,,
INT192,Micrómetro digital,44165,44530,44510,Activo,INTERNO,0.0005,0.0005,0,"1""",15176794,INT066,Arturo Alvárez,Arturo Alvárez,Cold Forging,N/A,,Calibración Aceptada,,,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44158,,,,,,,
INT184,Cámara de visión,44092,44457,44437,Activo,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,VAL-6652-000 ,N/A,,Calibración Aceptada,,,0,1,365,,,40850,41215,R&R Pendiente,R&R Actualizado,,44085,,,,,,,
INT182,Calibrador digital,43881,44246,44226,Baja,INTERNO,0.0005,0.0005,0,"6""",12269251,INT062,Raul Cadena,Raul Cadena,Taller CNC,N/A,,Baja,,Reparacion,0,1,365,,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,43874,,,,,,,
INT181,BASCULA TORREY QC20,44205,44570,44550,Activo,INTERNO,5GR,5GR,0,20KG,H12-001489,INT088,Personal de Producción,Francisco Martínez,Linea COT-3266-000 Chende,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BASCULA TORREY QC20,#VALUE!,#VALUE!,R&R Actualizado,,44198,,,,,,,
INT180,Juego Pin gage,44054,44419,44399,Activo,INTERNO,".0002""",".0002""",".061""",".250""",15176794,INT093,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Juego Pin gage,#VALUE!,#VALUE!,R&R Actualizado,,44047,,,,,,,
INT179,Cámara de visión,44092,44457,44437,Activo,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,Bruderer 25-T ,N/A,,Calibración Aceptada,,,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44085,,,,,,,
INT178,Indicador digital,44354,44719,44699,Baja,INTERNO,0.0005,0.0005,0,"1.000""",11230516,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,FLOME,0,1,365,,,40847,41212,R&R Pendiente,R&R Actualizado,,44347,,,,,,,
INT177,Indicador digital,44354,44719,44699,Activo,INTERNO,".0001""",".0001""",0,".500""",11228914,INT066,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,40843,41208,R&R Pendiente,365,,44712,,,,,,
INT176,HIPOT MODELO 3705,43664,44029,44009,Baja,EXTERNO,GO,NO GO,NA,NA,9621437,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,HDL-6257 ,N/A,,Baja,,,0,1,365,,,HIPOT MODELO 3705,#VALUE!,#VALUE!,R&R Actualizado,,43657,,,,,,,
INT175,Calibrador digital,44305,44670,44650,Activo,INTERNO,0.0005,0.0005,0,"6""",11220949,INT062,Ricardo Ventura,Ricardo Ventura,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,365,,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44298,,,,,,,
INT174,Dinamómetro,43963,44328,44308,Baja,EXTERNO,NA,NA,0,2500N,09-0060,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,FLOME,1,1,365,365,,,43963,44328,R&R Pendiente,365,,44321,,,,,,
INT173,"Calibrador Dig. 0-6""",44095,44460,44440,Activo,INTERNO,NA,NA,0,"6""",11558286,INT062,,,Laboratorio Metrología,N/A,,Calibración Aceptada,,,0,1,365,365,,,44095,44460,R&R Actualizado,365,,44453,,,,,,
INT172,Báscula GSE-350,44350,44715,44695,Activo,EXTERNO,NA,NA,0,3000 kg,524025,CERTIFICADO,Personal de Almacen,Karla Ramos,Almacen de Embarques,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,44350,44715,R&R Actualizado,365,,44708,,,,,,
INT171,BLOCKS HDT Inc. FED,44306,44671,44651,Activo,EXTERNO,NA,NA,".050""","4.000""",,CERTIFICADO,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BLOCKS HDT Inc. FED,#VALUE!,#VALUE!,R&R Actualizado,,44299,,,,,,,
INT170,BLOCKS HDT Inc. FED,44295,44660,44640,Activo,EXTERNO,NA,NA,".050""","4.000""",89078,CERTIFICADO,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BLOCKS HDT Inc. FED,#VALUE!,#VALUE!,R&R Actualizado,,44288,,,,,,,
INT169,Indicador,44000,44365,44345,Baja,INTERNO,".0001""",".0001""",0,".008""",PPJ498,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,FLOME,0,1,365,,,40719,41084,R&R Pendiente,R&R Actualizado,,43993,,,,,,,
INT166,Micrómetro análogo,43408,43773,43753,Baja,INTERNO,0.001,0.001,0,"1""",,INT062,,,,N/A,,Baja,,,0,1,365,,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,43401,,,,,,,
INT165,Micrómetro digital,44327,44692,44672,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",95043532,INT062,Moises Zárate,Moises Zárate,Taller Estampado,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Micrómetro digital,#VALUE!,#VALUE!,R&R Actualizado,,44320,,,,,,,
INT164,Pin gages,44141,44871,44851,Activo,INTERNO,".0002""",".0002""",".251""",".500""",55174214,INT306,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,Pin gages,#VALUE!,#VALUE!,R&R Actualizado,,44134,,,,,,,
INT162,Termohigrografo,43747,44112,44092,Baja,EXTERNO,1,1,NA,NA,11271188,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,,,Termohigrografo,#VALUE!,#VALUE!,R&R Actualizado,,43740,,,,,,,
INT161,Amperimetro de Gancho,43798,44163,44143,Baja,EXTERNO,1V,1V,0,600V,,CERTIFICADO,MANTENIMIENTO,Enrique Mondagron,Mantenimiento,N/A,,Baja,,,0,1,365,,,Amperimetro de Gancho,#VALUE!,#VALUE!,R&R Actualizado,,43791,,,,,,,
