ID,Descripción,Fecha de Verificacion,Próxima Verificacion,Calendario de Verificacion,Estado,Método de Verificacion calibracion,Error de equipo,,Resolucion,,N° de Serie,ID de equipo con el que se verifica / Calibra  ,Usuario,Responsable,Ubicación,Formato,Verificacion de Etiquta (ID y Fecha),Status,Prove-Calibracion,Verifico,Fuera de Calibración,,% de Gages Calibrados,Numero de folio,,,Calibración Aceptada,Calibración Pendiente,En Proceso de Calibración,,Buscar,44384.34421,>=,44377.34421,44364.34421,>=44364.3442065972,44384.34421,>=44377.3442065972
INT315,Hypot III AC,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,N/A,N/A,GO,NO GO,9991770,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Linea HEL-6798 10R/6725GF9,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41092,41457,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT313,Micrómetro digital,03/02/2021,03/02/2022,14/01/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"2""",63084167,INT062,Jesús Rubio,Jesús Rubio,Taller Estampado,N/A,,Calibración Aceptada,,,0,1,365,,,41064,41429,R&R Pendiente,R&R Actualizado,,44223,,,,,,,
INT312,Micrómetro digital,16/04/2021,16/04/2022,27/03/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",45177915,INT062,Sergio Arredondo,Sergio Arredondo,Taller Estampado,N/A,,Calibración Aceptada,,,0,1,365,,,41064,41429,R&R Pendiente,R&R Actualizado,,44295,,,,,,,
INT311,Báscula TORREY,10/01/2020,09/01/2021,20/12/2020,Baja,INTERNO,.2g,.2g,2gm,20 kg,K12-600,INT088,Personal de produccion,Francisco Martínez,Linea COT-3266-000 Chende,N/A,,Baja,,,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,43833,,,,,,,
INT310,Micrómetro digital,02/02/2021,02/02/2022,13/01/2022,Activo,INTERNO,NA,NA,0,"1""",63116892,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44222,,,,,,,
INT309,Micrómetro digital,19/02/2021,19/02/2022,30/01/2022,Activo,INTERNO,NA,NA,0,"1""",63116969,INT062,José Luis Cruz,José Luis Cruz,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,,,40946,41311,R&R Pendiente,R&R Actualizado,,44239,,,,,,,
INT308,Calibrador digital,22/03/2019,21/03/2020,01/03/2020,Baja,INTERNO,NA,NA,0,"6""",,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,43539,,,,,,,
INT307,Calibrador digital,02/02/2021,02/02/2022,13/01/2022,Activo,INTERNO,".0005""",".0005""",0,"8""",A15493506,INT062,Bernardo Monroy,Bernardo Monroy,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,44222,,,,,,,
INT306,Micrómetro digital (5D),10/02/2021,10/02/2024,21/01/2024,Activo,INTERNO,".0005""",".0005""",0,"1""",65042160,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Calibración Aceptada,,,0,1,1095,,,41044,42139,R&R Pendiente,R&R Actualizado,,44230,,,,,,,
INT305,Micrómetro digital,24/02/2021,24/02/2022,04/02/2022,Activo,INTERNO,".0005""",".0005""","1""","2""",A15002307,INT062,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,0,,,13 de abril del 2012,13 de abril del 2012,R&R Actualizado,366,,9 de marzo del 2020,,,,,,
INT304,Micrómetro digital,30/01/2021,30/01/2022,10/01/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",63098230,INT062,Bernardo Monroy,Bernardo Monroy,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,,,41628,41993,R&R Pendiente,R&R Actualizado,,44219,,,,,,,
INT303,Micrómetro digital,18/01/2021,18/01/2022,29/12/2021,Activo,INTERNO,NA,NA,0,"1""",63292201,INT062,Rafael de la Cruz,Rafael de la Cruz,Taller,N/A,,Calibración Aceptada,,,0,1,365,,,41628,41993,R&R Pendiente,R&R Actualizado,,44207,,,,,,,
INT302,Calibrador digital,17/01/2021,17/01/2022,28/12/2021,Activo,INTERNO,0.0005,0.0005,0,"8""",A15002341,INT062,Rafael de la Cruz,Rafael de la Cruz,Taller,N/A,,Calibración Aceptada,,,0,1,365,,,40963,41328,R&R Pendiente,R&R Actualizado,,44206,,,,,,,
INT301,"Calibrador  0-8""",19/01/2021,19/01/2022,30/12/2021,Activo,INTERNO,0.0005,0.0005,0,"8""",A15002307,INT062,Oscar Galindo,Oscar Galindo,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,365,,,40949,41314,R&R Pendiente,R&R Actualizado,,44208,,,,,,,
INT300,Termopar de contacto,05/01/2021,05/01/2022,16/12/2021,Activo,EXTERNO,N/A,N/A,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,4 de noviembre del 2011,4 de noviembre del 2011,R&R Actualizado,365,,21 de enero del 2020,,,,,,
INT299,Báscula Ohaus,15/01/2021,15/01/2022,26/12/2021,Activo,INTERNO,N/A,N/A,0.0001 g,320.0 g,,CERTIFICADO,Eduardo Márquez,Eduardo Márquez,Eduardo Márquez,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40920,41285,R&R Pendiente,R&R Actualizado,,44204,,,,,,,
INT298,Termopar de contacto,07/02/2020,06/02/2021,17/01/2021,Baja,EXTERNO,N/A,N/A,N/A,N/A,N/A,CERTIFICADO,Procesos / Producción,Francisco Martínez,Procesos (Moldeo),N/A,,Baja,,,0,1,365,0,,,15 de noviembre del 2011,15 de noviembre del 2011,R&R Actualizado,365,,22 de febrero del 2020,,,,,,
INT297,Termopar de contacto,20/05/2021,20/05/2022,30/04/2022,Activo,EXTERNO,N/A,N/A,-40°C,500°C,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,15 de noviembre del 2011,15 de noviembre del 2011,R&R Actualizado,365,,22 de febrero del 2020,,,,,,
INT296,Termopar de contacto,26/01/2021,26/01/2023,06/01/2023,Activo,EXTERNO,N/A,N/A,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,730,0,,,15 de noviembre del 2011,15 de noviembre del 2011,R&R Actualizado,730,,6 de septiembre del 2019,,,,,,
INT295,TERMOMETRO,11/03/2021,11/03/2022,19/02/2022,Activo,EXTERNO,N/A,N/A,N/A,N/A,150308765,CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,4 de noviembre del 2011,4 de noviembre del 2011,R&R Actualizado,365,,22 de febrero del 2020,,,,,,
INT293,Termopar de contacto,26/01/2021,26/01/2022,06/01/2022,Activo,EXTERNO,N/A,N/A,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,15 de noviembre del 2011,15 de noviembre del 2011,R&R Actualizado,365,,21 de enero del 2020,,,,,,
INT292,Hypot III AC,09/10/2020,09/10/2021,19/09/2021,Activo,EXTERNO,N/A,N/A,GO,NO GO,9750013,VER CERTIFICADO,Producción / Automatización,Francisco Rodríguez,DEN-6428-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44106,,,,,,,
INT291,Comparador óptico,05/01/2021,06/01/2022,17/12/2021,Activo,EXTERNO,N/A,N/A,X -200 mm,Y -100 mm,G00061502,CERTIFICADO,Uso general ,Griselda Flores,Moldeo,N/A,OK,Calibración Aceptada,,FLOME,0,1,366,365,,,14 de octubre del 2014,14 de octubre del 2015,R&R Actualizado,365,,15 de enero del 2020,,,,,,
INT290,Comparador óptico,16/06/2021,17/06/2022,28/05/2022,Activo,EXTERNO,N/A,N/A,X -200 mm,Y -100 mm,G00171506,CERTIFICADO,Uso general ,Griselda Flores,Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,366,365,,,14 de octubre del 2014,14 de octubre del 2015,R&R Actualizado,365,,15 de enero del 2020,,,,,,
INT289,Hypot III AC,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,N/A,N/A,GO,NO GO,9381122,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,TRW-5875-000 YUH DAK 3,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40851,41216,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT288,Hypot III AC,12/11/2020,12/11/2021,23/10/2021,Activo,EXTERNO,N/A,N/A,GO,NO GO,9381144,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,COT-5552-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40850,41215,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT283,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,0,5000psi,,CERTIFICADO,Personal de Procesos,Marcelo Cortes,MILES 2,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT282,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,0,5000psi,,CERTIFICADO,Personal de Procesos,Marcelo Cortes, Yuh-dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT281,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,0,5000psi,,CERTIFICADO,Personal de Procesos,Marcelo Cortes, Yuh-dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT280,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5°,5°,N/A,N/A,,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh dak 7,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40850,41215,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT279,IDMS-6225 Keyence,25/05/2021,25/05/2022,05/05/2022,Activo,EXTERNO,N/A,N/A,,,91510028,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,IDMS-6225 Keyence,#VALUE!,#VALUE!,R&R Actualizado,,44334,,,,,,,
INT278,Indicador digital,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U11,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,31 de octubre del 2011,30 de octubre del 2012,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT277,Indicador digital,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U10,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,27 de octubre del 2011,26 de octubre del 2012,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT276,Indicador digital,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U09,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,11 de julio del 2019,10 de julio del 2020,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT275,Indicador digital,28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,N/A,N/A,0.0 mm,12.5 mm,6U08,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,11 de julio del 2019,10 de julio del 2020,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT274,LASER (VISION),28/06/2021,28/06/2022,08/06/2022,Activo,INTERNO,N/A,N/A,GO,NO GO,3B410046,INT062,Francisco Martínez,Francisco Martínez,Rotary BOS-6734,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,11 de julio del 2019,10 de julio del 2020,R&R Actualizado,365,,3 de julio del 2020,,,,,,
INT272,BASCULA TORREY,29/06/2021,29/06/2022,09/06/2022,Activo,INTERNO,.1GR,.1GR,0,20KG,,INT088,Personal de Producción,Francisco Martínez,Linea Hit-10001-000 EGEL 3,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BASCULA TORREY,#VALUE!,#VALUE!,R&R Actualizado,,44369,,,,,,,
INT271,Micrómetro digital,15/04/2021,15/04/2022,26/03/2022,Activo,INTERNO,NA,NA,0,"1""",55023484,INT062,Pedro Esparza,Pedro Esparza,Estampados ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,25 de junio del 2011,25 de junio del 2011,R&R Actualizado,365,,4 de mayo del 2020,,,,,,
INT270,JGO DE PIN GAGES,14/05/2021,14/05/2023,24/04/2023,Activo,INTERNO,NA,NA,"0.011""",".060""",101200200,INT088,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,JGO DE PIN GAGES,#VALUE!,#VALUE!,R&R Actualizado,,44323,,,,,,,
INT269,Calibrador digital,13/04/2021,13/04/2022,24/03/2022,Activo,INTERNO,NA,NA,0,"8""",12622957,INT062,Leonardo Flores,Leonardo Flores,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,,13 de abril del 2019,12 de abril del 2020,R&R Actualizado,365,,5 de abril del 2020,,,,,,
INT268,Micrómetro digital,13/04/2021,13/04/2022,24/03/2022,Activo,INTERNO,NA,NA,0,"1""",45074129,INT062,Leonardo Flores,Leonardo Flores,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,13 de abril del 2019,12 de abril del 2020,R&R Actualizado,365,,5 de abril del 2020,,,,,,
INT267,Calibrador digital,15/04/2021,15/04/2022,26/03/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"6""",14487806,INT062,Pedro Esparza,Pedro Esparza,Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,,13 de abril del 2019,12 de abril del 2020,R&R Actualizado,365,,5 de abril del 2020,,,,,,
INT265,BASCULA TORREY,05/02/2021,05/02/2022,16/01/2022,Activo,INTERNO,NA,NA,2gm,20 kg,J14-002927,INT088,Personal de Producción,Francisco Martínez,HEL-6151-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,44232,44597,R&R Actualizado,365,,44590,,,,,,
INT262,Cámara de visión,19/10/2020,19/10/2021,29/09/2021,Activo,INTERNO,N/A,N/A,GO,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,COT-3266-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44116,,,,,,,
INT257,Cámara de visión,19/10/2020,19/10/2021,29/09/2021,Activo,INTERNO,N/A,N/A,GO,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Linea HEL-6798 10R/6725GF9,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40843,41208,R&R Pendiente,R&R Actualizado,,44116,,,,,,,
INT255,Indicador Análogo,28/10/2020,28/10/2021,08/10/2021,Activo,INTERNO,"0.0005""","0.0005""",".0""","1""",5504,INT062,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,0,,,22 de julio del 2014,22 de julio del 2014,R&R Actualizado,365,,1 de noviembre del 2019,,,,,,
INT254,VERIFICADOR DE PINES,07/10/2020,07/10/2021,17/09/2021,Activo,INTERNO,NA,NA,GO ,NO GO,N/A,SENSATA,Producción / Automatización,Francisco Rodríguez,LINEA SENSATA,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT253,Pressure Gage,05/05/2020,05/05/2021,15/04/2021,Baja,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yuh-dak 4,N/A,,Baja,,FLOME,0,1,365,,,,,0 de enero del 1900,R&R Actualizado,365,,5 de mayo del 2020,,,,,,
INT252,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 6,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT251,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 6,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,,365,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT250,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 8,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,42025,42390,No aplica estudio R&R,R&R Actualizado,,44330,,,,,,,
INT249,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yudak 3,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,42025,42390,No aplica estudio R&R,R&R Actualizado,,44330,,,,,,,
INT248,Pressure Gage,05/05/2020,05/05/2021,15/04/2021,Baja,EXTERNO,N/A,N/A,0,5000psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yudak 8,N/A,,Baja,,FLOME,0,1,365,,,42025,42390,No aplica estudio R&R,R&R Actualizado,,43949,,,,,,,
INT247,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5°,5°,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yudak 6,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT246,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5°,5°,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh dak 4,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,1 de julio del 2014,1 de julio del 2015,R&R Actualizado,365,,4 de septiembre del 2019,,,,,,
INT245,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5°,5°,N/A,N/A,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yudak 5,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41688,42053,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT244,BASCULA TORREY QC-20,20/08/2020,20/08/2021,31/07/2021,Activo,INTERNO,NA,NA,2gm,20 kg,A14-2530,INT088,Personal de Producción,Francisco Martínez,Linea SEM-2920-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41677,42042,R&R Pendiente,R&R Actualizado,,44056,,,,,,,
INT243,BASCULA TORREY QC-20,08/01/2021,08/01/2022,19/12/2021,Reparacion,INTERNO,NA,NA,2gm,20 kg,A14-2520,INT088,Personal de Producción,Francisco Martínez,Cold Forging,N/A,OK,Reparacion,,FLOME,0,1,365,,,41666,42031,R&R Pendiente,R&R Actualizado,,44197,,,,,,,
INT242,SENSOR DE POSICION,26/08/2020,26/08/2021,06/08/2021,Activo,INTERNO,.02 mm,.02 mm,0,50.8 mm,,INT062,Producción / Automatización,Francisco Rodríguez,VALEO,N/A,,Calibración Aceptada,,,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,44062,,,,,,,
INT240,Cámara de visión,05/06/2021,05/06/2022,16/05/2022,Activo,INTERNO,N/A,N/A,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Yuh-Dak 4 rotary,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,30 de marzo del 2015,30 de marzo del 2015,R&R Actualizado,365,,9 de junio del 2020,,,,,,
INT239,Cámara de visión,05/06/2021,05/06/2022,16/05/2022,Activo,INTERNO,N/A,N/A,Go,NO GO,N/A,Dummis,Producción / Automatización,Francisco Rodríguez,Yuh-Dak 4 rotary,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,6 de septiembre del 2014,6 de septiembre del 2014,R&R Actualizado,365,,9 de junio del 2020,,,,,,
INT238,HYPOT III AC,18/07/2019,17/07/2020,27/06/2020,Baja,EXTERNO,N/A,N/A,GO,NO GO,,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,SOG-8423-000,N/A,,Baja,,,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,43657,,,,,,,
INT237,INDICADOR,09/06/2021,09/06/2022,20/05/2022,Activo,INTERNO,N/A,N/A,0,".0005""",513-424,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44349,,,,,,,
INT236,BASCULA AWS-600,09/06/2021,09/06/2022,20/05/2022,Activo,INTERNO,0.1,0.1,600g,.1g,00-22117,INT088,Nicolas Frias,Nicolas Frias,Logistica,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44349,,,,,,,
INT235,BASCULA (PATIN),23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,N/A,N/A,200 Kg,2000 Kg,21309616-134202,CERTIFICADO,Luis Cruz,Luis Cruz,Almacen,N/A,OK,Calibración Aceptada,,,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT234,Micrómetro digital,05/06/2021,05/06/2022,16/05/2022,Activo,INTERNO,N/A,N/A,0,"1""",5051942,INT066,Personal Calidad,Aracely Lemus, Calidad Incoming,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41614,41979,R&R Pendiente,R&R Actualizado,,44345,,,,,,,
INT233,Pistola de Temperatura,26/01/2021,26/01/2022,06/01/2022,Activo,EXTERNO,NA,NA,1°C,200°C,C0611096207,VER CERTIFICADO,Personal de Procesos,Francisco Martínez,Procesos (Moldeo),N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,7 de octubre del 2013,7 de octubre del 2014,R&R Actualizado,365,,21 de enero del 2020,,,,,,
INT231,Cámara de visión,10/05/2021,10/05/2022,20/04/2022,Activo,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,YUDAK 2 cot-5552,N/A,OK,Calibración Aceptada,,FLOME,1,365,365,,,41554,41919,R&R Pendiente,#VALUE!,,44319,,,,,,,
INT228,Cámara de visión,05/12/2019,04/12/2020,14/11/2020,Baja,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,,N/A,,Baja,,,,,365,,,,,,,,,,,,,,,
INT225,MICROMETRO,28/10/2020,28/10/2021,08/10/2021,Activo,INTERNO,".0005""",".0005""","0""","1""",103-260-99,INT062,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44125,,,,,,,
INT224,RUGOSIMETRO,13/03/2020,13/03/2021,21/02/2021,Reparacion,EXTERNO,NA,NA,Ra,Rz,,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Reparacion,,FLOME,0,1,365,365,,,13 de agosto del 2013,13 de agosto del 2014,R&R Actualizado,730,,12 de marzo del 2020,,,,,,
INT223,Dinamómetro( Prueba de tension),13/08/2020,13/08/2021,24/07/2021,Baja,EXTERNO,NA,NA,0,25N,,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,365,,41500,41865,R&R Pendiente,R&R Actualizado,,44049,,,,,,,
INT222,Indicador Digital,09/06/2021,09/06/2022,20/05/2022,Activo,INTERNO,NA,NA,12.7,0.001,13023881,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,41500,41865,R&R Pendiente,R&R Actualizado,,,,,,,,,
INT221,Indicador Digital,09/06/2021,09/06/2022,20/05/2022,Activo,INTERNO,NA,NA,12.7,0.001,1302089,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,41500,41865,R&R Pendiente,R&R Actualizado,,,,,,,,,
INT220,Indicador,19/02/2021,19/02/2022,30/01/2022,Activo,INTERNO,0.01mm,0.01mm,0,12.70mm,13012737,INT062,Hector Arnot,Hector Arnot,Facilities,N/A,,Calibración Aceptada,,,0,1,365,,,41383,41748,R&R Pendiente,R&R Actualizado,,44239,,,,,,,
INT219,Indicador BG,06/04/2021,06/04/2022,17/03/2022,Activo,EXTERNO,0.0001,0.0001,0,".050""",PSH520,INT062,Marcelo Cortes,Marcelo Cortes,Mantenimiento,N/A,OK,Calibración Aceptada,,,0,1,365,,,41475,41840,R&R Pendiente,R&R Actualizado,,44285,,,,,,,
INT218,INDICADOR BG,25/05/2021,25/05/2022,05/05/2022,Activo,EXTERNO,"0.0002""","0.0002""",0,".050""",SED 674,INT062,Jorge Torres,Jorge Torres,Mantenimiento,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,15 de febrero del 2013,15 de febrero del 2014,R&R Actualizado,365,,12 de febrero del 2020,,,,,,
INT213,JUEGO DE PESAS 5$10$20 kg,29/06/2021,29/06/2022,09/06/2022,Activo,EXTERNO,NA,NA,0,20kg,,VER CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,en/Regreso,FLOME,0,1,365,,,41313,41678,R&R Pendiente,R&R Actualizado,,44369,,,,,,,
INT212,HYPOT ULTRA III$ AC Hipot,12/11/2020,12/11/2021,23/10/2021,Activo,EXTERNO,GO,NO GO,NA,NA,9380902,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,TRW-5873-000 LINEA,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41147,41512,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT211,Calibrador digital,11/11/2018,11/11/2019,22/10/2019,Baja,INTERNO,0.0001,0.0001,0,"6""",,INT062,Marcelo Cortes,Marcelo Cortes,Mantenimiento,N/A,,Baja,,,0,1,365,,,41092,41457,R&R Pendiente,R&R Actualizado,,43408,,,,,,,
INT207,VISION ENGINEERING,13/08/2020,13/08/2021,24/07/2021,Activo,EXTERNO,NA,NA,O,150mm,100754,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,en/PR,FLOME,0,1,365,,,41064,41429,R&R Pendiente,R&R Actualizado,,44049,,,,,,,
INT206,CMM,25/09/2020,25/09/2021,05/09/2021,Activo,EXTERNO,NA,NA,0,"40""",0609-7011,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41061,41426,R&R Pendiente,R&R Actualizado,,44092,,,,,,,
